x,y,z,Position,clusters,company
-6.4782586,1.4292502,-16.858088,CEO,16,Tania Cuevas 
3.628193,-0.72633004,-3.6835377,Gerente de Marketing,3,Quebracho Imagen SRL.
12.334861,3.9689925,-9.996773,Gerente General,10,YPFB Refinación S.A.
13.187847,4.3996935,-10.534698,Gerente General,10,Mondelēz International
8.258583,0.4684919,1.2226827,Analistas de ingresos no financiero,11,elapas
3.7429733,5.5272894,2.3094974,Ingeniero Civil,13,Profesional independiente
-4.4844522,-1.3483853,-10.762451,General Manager,4,Profesional Independiente
11.784816,-1.8235288,-7.892657,Profesional independiente,6,Mopsv
-2.747499,9.1221075,-13.469408,"Founder, CEO",13,Highlanders Frozen 
10.017664,3.2739458,9.354179,Analista de Capacitación y Desarrollo ,11,Órgano Judicial de Bolivia
6.4096246,-0.782673,-9.980313,Director de Obras,14,GRUPO VENADO S.A.
19.6179,-10.390831,4.5008655,Jefe de Talento Humano,9,Minera San Cristóbal S.A.
-6.7349257,0.9681451,-16.459671,CEO,16,GenY Medium
-15.016563,3.5626352,-11.68034,Marketing Manager,16,Freelancer Remote Work
-4.0322523,9.757134,-12.194125,CEO and Founder,13,POLOSTEX 
-5.513809,4.7104692,-12.060047,CFO,4,Jalasoft
3.9688776,9.044774,-2.7964346,Dir.Ger.,10,Aidisa Bolivia S.A
5.5146394,-1.3559594,-5.8616467,Jefe de marketing,3,DUHAN SRL - Centro Empresarial Torre Duo
18.717928,-5.723631,11.134664,Subgerente de Gestión Humana,9,Sixtina Consulting Group
16.634138,-0.059739426,8.349181,Subgerente de operaciones,18,http://www.fancesa.com/
14.488541,4.718511,-8.929337,Gerente General,10,Villegas Aldazosa Soc. Civ.
4.8651304,6.507856,-4.09594,Cofundador,13,Agencia Despachante Oriental S.R.L.
3.1164272,-11.631777,-1.4119383,Consultor y Asesor Senior,3,
12.352784,-5.130308,-8.310173,Departamento Académico,11,Freelancer
-4.9293065,8.766282,-1.9274429,HR Business Partner,4,
1.7516518,-7.4248796,-1.5950422,HR Consultor Sr. Talent Acquisition - Recruiting IT  - Gestión Compartida - Grupo Clarín ,3,ProcessMaker
20.95171,-3.7171667,4.809861,Jefe Proyectos y Obras,18,Banco PyME Los Andes Procredit
14.384419,7.8762116,4.2960453,Gerente regional de ventas,0,Profesional Independiente
-2.0424337,9.214858,-13.308572,Founder & CEO,13,EfoxVirtual
15.954114,-1.0710365,12.433568,Jefe de producción,18,Boliviana de Aviacion
12.567759,4.046329,-0.6116697,Lic. Contaduria Publica,6,TSV CONSTRUCTORES Y CONSULTORES
19.08376,-4.0531664,11.428023,Gerente Gestión Humana,9,Trilogy Software Bolivia S.R.L
7.073343,-11.752523,5.098775,Analista Senior de Compras,19,Órgano Judicial de Bolivia
1.5129254,-9.447573,-2.579175,Consultor en recursos humanos,14,Enova Levante | SMRP Approved Provider
-0.48739508,-0.004458774,-2.47729,"Sales Channel Manager - Bolivia, Uruguay & Paraguay",4,Siemens
14.784122,-0.034451284,2.6113465,Comunicación e Imagen,6,Sofía Ltda. 
8.78236,-8.821051,-11.452712,Director de Talento Humano,14,Banco Fassil S.A.
-5.5067663,6.5178056,2.1308618,Freelance,2,Profesional independiente
-8.854295,-5.785076,-10.962872,FP&A Director,8,WillDom
-3.8219311,3.7167168,-2.0403268,Certified Public Accountant,7,Universidad Catolica Boliviana San Pablo Regional Santa Cruz
-10.96983,10.361791,-2.5178394,COMMERCIAL STRUCTURES CONSULTING,7,Cadasta Foundation
11.900486,4.570954,-0.67350084,Regente Farmacéutica ,0,FUNDACIÓN CANAL DEL DIQUE - COMPAS
7.832189,-10.811437,5.164885,Analista Senior de Bienestar Laboral,19,Trilogy Software Bolivia
7.3941455,-2.52239,7.193936,Especialista Académico Escuela de Fiscales del Estado,6,Grupo Venado
8.365667,-10.4292,-2.044365,Recursos Humanos / Administracion,19,American Safety & Health Institute
17.920288,7.2733583,2.5064952,Gerente de Planta UHT,0,EMPLEO JOVEN BOLIVIA 
7.643722,12.860309,3.12093,Auxiliar Legal,13,Universidad Salesiana de Bolivia
17.541914,6.6191835,3.0351791,SUB GERENTE  DE MERCADEO,0,TotalEnergies
-12.974802,-3.1945515,-0.48082566,Human Resources Analyst,1,Compañía Minera Aguilar - AR Zinc
5.9404364,0.96568865,1.7197775,ASESORIAS PROCESOS IMPO & EXPO EN PUERTO SAN ANTONIO,11,Goldcar Rental
7.040873,-13.488654,-8.325155,Administradora,14,SICOMORUS SRL
3.3958526,-7.9548326,6.4255705,Jefe del Departamento de Tecnología de las Informaciones,3,Universidad San Francisco Xavier de Chuquísaca
14.5551815,5.804296,-10.165368,Gerente general,10,Autónomo
18.446135,6.934339,2.4122233,Gerente de Plantas,0,Landicorp S.A.
-3.5296502,6.6310444,-11.1826105,Co-Founder | Communications and Community Manager,13,Towbook
-4.290833,3.1949384,-11.88877,Principal CEO,4,"ELEPHONE Communication Tech. Co., LTD"
10.773398,5.1410427,-0.27933034,Gerente Propietaria Jackie Atelier,11,KIRIGAMI Publicidad y Marketing
18.45714,-10.543456,4.0806355,Gerente de Talento Humano,9,"Hangzhou IKOM Construction Machinery Co.,Ltd"
-2.6492848,11.921688,-8.873736,Founding Partner,13,Ministerio de Salud de la Nación- Dirección Nacional de Epidemiología e Información estratégica
4.901594,7.436475,-1.989252,Emprendedor,13,Insticator
14.372834,1.1252809,7.061968,Gerente de Construcciones DCU,11,Embol S.A. Tarija
2.2909951,-4.665481,-8.900762,Controller Financiero,14,ITS - Internet Travel Solutions
7.4557657,-13.14449,-8.117017,Administrativo,14,Trilogy Software Bolivia
21.353916,-6.618527,10.837077,Recursos Humanos,9,Derco
9.734106,-2.5170097,1.337722,Gestor de Produtos,6,EDISA
13.813319,-5.291809,-0.18649387,Coordinadora Centro de Entrenamiento,6,Tropical Tours
-2.5351143,-4.5647945,-5.6086545,SUPERVISOR DESCOM/FI,8,XIOBIT Solutions
25.096663,3.7401118,-2.8084924,Gerente Comercial ,18,AJ Vierci SRL
2.6716335,0.08368405,9.071033,Ingeniero de desarrollo de software,11,iProject Partners
4.249627,-1.6431977,7.498039,Ingeniero de QA/QC,11,Nuevatel PCS de Bolivia S.A.
16.801807,-10.763359,5.132613,Atracción de Talento,9,AssureSoft
-7.499273,-5.2368703,-1.8673081,Project Manager,8,Salamanca Solutions International
1.9578286,2.7586796,-1.2137012,Dpto. de Marketing,4,Vanderlande
21.07617,1.9183575,-3.4499657,Gerente Comercial (mascotas) ,0,Harris Computer
-3.7063308,-3.583335,-4.567058,Supervisor Adm. Warehouse STZ,16,Mojix
12.509096,12.083507,2.8080215,Jefe People Sacaba,10,Iproject Partners Bolivia S.R.L
14.7847805,6.089576,-10.034795,Gerente General,10,Cognos Soluciones y Servicio
17.01488,-6.1852064,-1.7106978,Responsable de proyecto,6,NICE CXone
12.869377,0.15294844,6.2984962,ESPECIALISTA AMBIENTAL,11,mypoint.click
8.307601,-8.412218,-7.125745,Supervisor de Obras,14,Accenture
-13.424452,0.76386005,-12.34896,Commercial Coordinator,16,Kiitos Technologies
13.371751,6.358398,3.8183458,Gerente de COGNOS Regional Cochabamba,0,
9.112785,-0.5643896,-5.1642385,Gerente Nal. de Alianzas empresariales,3,BairesDev
14.971972,-1.4717821,-2.5516343,Auxiliar de coordinación,6,FoodLab
4.7473893,3.3242326,-3.917398,Spanish Instructor at Dyction ,11,Lizzie Palenque & Partners
14.263268,-7.91442,2.2405794,Docente Universitario de Materias de Administración de Recursos Humanos.,19,Universidad Andina Simón Bolívar
7.683638,10.942917,3.2353582,asesor legal,13,Alekia Solutions (Trabajopolis.bo)
18.857025,4.3090467,4.523307,Gerentes de Negocios,0,Unión Agronegocios
10.007927,-3.0534015,4.3504043,Gerente de Proyectos Fabricación,6,Freelance Web Development
12.472403,-6.6634007,-7.0751934,Profesor universitario invitado,19,Clínica de las Americas
17.277676,-4.083863,7.6747384,Gerente de Proyectos,18,CAJA DE SALUD CORDES
9.583131,9.121736,7.602411,Ingeniero de planeamiento e integridad paro de planta SHELL,10,Vivir Feliz 
21.059221,-4.247049,-5.123766,ASESOR COMERCIAL,9,
-8.256956,4.8539586,-6.1905336,Stock Coordinator & Controller,7,Celina Urbanizaciones
-12.510084,2.714374,-3.501513,Human Resources Consultant,7,Kimberly-Clark
0.74490225,-12.437168,-2.5741124,Consultora Social,3,Clever LTDA. (Softland ERP)
9.366405,-4.2305093,-12.7778425,Directora Ejecutiva,14,Integgra Ltd.
-2.4790854,-2.2995718,-12.611465,General Manager,4,Banco Económico
-4.445675,9.818103,-11.896117,FUNDER & CEO,13,Computer Resources International Group SA
5.0177016,2.2344136,3.5843585,Líder de Experiencia Onboarding,11,
8.959368,-12.559406,0.6614709,Analista de Desarrollo Organizacional,19,Business School
14.560947,5.625558,-10.19092,Gerente General,10,borjita
-10.605488,6.5748553,-11.67063,Brand Manager autopia.bo,16,Makensa ingeniería y servicios S.A 
-11.834253,4.8535686,-12.474725,brand manager,16,Huawei Technologies
10.33554,-3.4500775,3.004396,Jefe de producción en Empacar S.A.,6,PepsiCo
-7.33973,0.91641957,-16.278965,CEO,16,Ideal Health
9.6781225,-8.505968,-7.8764257,Supervisora de Ventas,14,Servicios de Nuevas Tecnologías Group S.R.L.
3.3595612,0.8868784,6.618468,Gerente de Proyectos Digitales,11,YPFB Corporacion
14.560824,5.6259356,-10.19092,Gerente General,10,CROBOL - SPLIT Shopping
4.531102,4.9793777,-0.6800715,Electro Instrumentista,11,Mundo Virtual Bolivia
13.062253,-0.39361128,7.4673405,Docente de Higiene & Seguridad Laboral,11,Huawei Latinoamérica
-7.7660027,-0.14056595,-6.025967,Human Resources Manager,16,Gálica
7.5351424,-2.0663915,-11.693876,Director Ejecutivo,14,IT INNOVATIONS LTDA
21.090094,-4.1934996,-5.0761533,Asistente comercial,9,INNOVASALUD BOLIVIA
14.12738,-11.691585,-5.636571,Jefe Administrativo Financiero,19,Tigo Bolivia
5.3813844,-10.0602,-6.8396635,Supervisor de Planificación Comercial,14,Futuralab
18.964134,-6.5604424,11.3580475,Gerente de Recursos Humanos,9,independiente
12.971233,1.2136492,0.06008351,Fiscal de Proyectos,0,Solinem S.R.L.
-3.81852,-8.45723,-3.2406104,Consultor,8,Innovative Apps
9.910333,-4.5343385,-5.802972,Socio Fundador,19,FactSet
17.202244,-1.0813315,1.7632641,NEGOCIOS CORPORATIVOS,6,ALVITEC Aluminio vidrio tecnologia
16.206316,-4.1050434,-3.9655676,Contador Publico Autorizado / Abogado,9,Autónomo
13.501518,3.6449282,5.7717123,"Asistente de Seguridad, Medio Ambiente y Salud Ocupacional",0,Motoland Importaciones S.A
17.277676,-4.083863,7.6747384,Gerente de Proyectos,18,Pro Mujer Global
-12.848132,-0.29738382,-12.096087,Commercial Director,16,Revista Ciudad Pyme
7.374002,7.254292,-2.6003869,Contador,13,AESA (A-Evangelista SA)
8.418842,-10.489318,-2.0127804,Administración y Recursos Humanos,19,Universidad NUR
-13.684957,-0.45484516,-10.363754,Sales Director,16,   
11.668295,-5.76778,2.7899473,Ejecutiva de Risk Management ,6,Millicom (Tigo)
9.968031,-12.03153,-7.7712793,Administrador Nal. De Activos de Mercado,14,Solintersa
2.2619486,8.166538,-0.25788403,Partner Bolivia,13,LEGAL  & NEGOCIOS
-2.227318,3.6814225,3.4768298,University Teacher,2,Nestle Bolivia 
10.598346,9.086227,8.036024,Analista Regional de Seleccion de Recursos Humanos,10,Mojix Engineering
6.8144774,-9.591199,-6.398127,Supervisor de Mantenimiento,14,COMSER SRL
14.016011,-3.5952747,-0.6517469,Gerente Regional de Ventas - Santa Cruz,6,Honda Autobol
7.809882,-9.844454,7.553373,Analista de Sistemas,19,Mercado Libre
19.482468,7.5888143,6.0812,ENCARGADO DE VENTAS,0,Grupo PAZ
14.523898,5.6792455,-10.211293,Gerente General,10,Cemter
0.620459,8.503656,-10.010068,Co Founder,13,Sintesis S.A.
-1.336858,-3.8568592,5.781645,Analista IT / Business Intelligence,3,Millicom
9.475469,12.037194,-3.8324938,Propietario,13,Profesional independiente
-17.408674,1.3055903,-2.6428723,Senior Packaging Engineer,1,BOSCH
-8.437663,7.0664215,2.522846,Networking Instructor at netwgeeks.com,2,
9.384922,-12.0489235,5.545805,Docente investigador,19,Privada
9.475437,12.037223,-3.8324754,Propietario,13,Ragolia SRL
16.843065,2.128841,-4.131259,Arquitecto Independiente,0,Samsung Engineering
2.1533372,-2.1444566,-11.253765,Director Comercial,14,Pispas
2.5602465,-8.902372,-5.6868563,Administrador de Control Interno (SOX IT),14,Jalasoft
6.740578,-2.3484886,-0.7375819,Analista Coordinadora de Marketing,3,Prost
18.744274,8.368668,4.168191,Gerente de Ventas UTT,0,MILCAR S.R.L.
2.153451,-2.1444118,-11.25374,Director comercial,14,PIL Andina S.A.
-7.766063,-0.14063582,-6.0260367,Human Resources Manager,16,Industria Pugliese S.A. - PSA
3.9680388,-8.179205,-0.6357821,Especialistas en Consultoría Empresarial,3,Banco Fassil
5.954925,2.8334968,5.950002,"Permisos de Trabajo -  Proyecto ""Construcción y Asistencia al Comisionado de la Conexión ICS-5""",11,Wilde Lema
3.1916492,1.9993949,1.8670186,Supervisor de Operaciones del Programa de Cedulación Escolar.,11,
-0.7448027,-10.10501,-1.6287763,Consultor Ambiental,3,Librería Paula Andrea
15.038828,-2.2643437,-2.7073236,Coordinador de Tecnología,6,Centro Móvil
-7.9746594,-0.42899787,-5.1570034,Human Resources,16,Unilever
9.744928,10.349065,-3.6595328,Proprietário,13,ENDE TRANSMISIÓN
9.533384,-12.695487,-4.877814,Responsable de Administración de Personal,19,BOLPEGAS S.R.L.
7.4917874,4.954647,-5.4656014,Cajero mayor,11,
10.550545,-12.96084,-1.785041,Gerente de Gestión y Desarrollo Organizacional,19,Tigo Bolivia
20.970081,-1.4364756,3.435786,Jefe de la unidad de capacitación,18,Jalasoft
0.46692124,0.9118042,-11.085248,Directora General,4,DESIGUAL
12.888121,5.0321937,5.5404124,Coordinadora Comercial de Capacitacion,0,Autónomo
24.70996,-2.6378021,1.0169595,JEFE COMERCIAL,18,Oracle
15.080704,-9.701438,9.001502,Analista de Recursos Humanos,9,Perfecta
11.079437,4.216757,9.933927,Analista Senior de Reclutamiento y Selección,11,Boxmedia - Raza Group
13.134248,-9.435435,8.285242,Analista Senior de Gestión Humana,9,BioPlast
-10.197406,6.56398,-8.608774,Wholesale Manager,7,Epson
-3.9718823,5.7739983,-0.4680478,MENTOR COACH BY ICF,17,PIL Andina S.A.
2.7450838,-3.6314757,-0.5142049,COACH Corporativo. Asesor en Gestión & Tecnología Empresarial,3,Culinary Action!
-4.290863,3.1949384,-11.888769,Principal CEO ,4,CONSESO
11.141071,7.5380225,0.045890573,Psicólogo forense,13,
14.503991,5.8903284,-10.188036,Gerente General,10,Embol S.A. (Coca-Cola)
11.039613,-3.566251,3.956298,Ingeniero Producción,6,MOPETMAN S.R.L.
17.285528,-5.4907966,-1.7461643,responsable de topografia,6,Centro de Innovación y Empresa
19.847698,-7.9677606,-4.831762,Gerente general asistente,9,PIL Andina S.A.
3.6730218,-9.1357975,6.2522836,Jefe Nacional de Informática,3,Amazon
19.427391,-5.204674,0.7737136,Jefe Regional Sucre-Potosí,18,Astara Bolivia | Ovando
9.475004,12.036932,-3.8316574,Propietario,13,WILD FI
-2.7011871,12.117784,-8.703073,Small Business Founder & Owner,13,
-9.955475,0.82949966,-10.880621,VP of Customer Success,16,Fred Anderson Toyota
-9.496901,-6.804603,-6.1554284,Head Of Technology,8,Service Web Bolivia
-13.684056,10.671467,4.3081093,Frontend Developer,2,MADISA
-11.294636,1.3680238,1.9182174,Technologist,15,Asismed S.A. - Sanatorio San Roque - Centro Médico La Costa
8.644259,6.8002977,0.89285606,Operador Contable,13,ADEN University
-11.0274315,3.6796603,-1.6058593,Recruiter Specialist,7,PRH Bolivia
-0.9344114,-4.33431,1.8058364,Analista,3,TALENTOMOBILE
14.523418,-3.2682526,2.6650727,Analista de Servicios Judiciales,6,Banco Santander
-15.829172,6.455298,2.5222268,Software Developer & IT Support,15,Distribuidora de Cemento y Material de Construcción Go To Market SRL.
9.13493,11.170124,5.153555,Asesora inmobiliaria,13,Xylem Water Solutions Argentina S.R.L. 
10.270276,-4.9675407,3.5252018,Jefe de Seguridad Industrial,6,
2.567488,-7.99593,5.726151,Responsable de Servidores y Arquitectura de Sistemas de Información,3,Gobierno Autónomo Municipal de Warnes
-8.023038,-8.435759,2.456435,Master Data Management & Data Governance Lead,1,Dálmacia Alimentos LTDA
14.832616,0.42173365,5.07725,Ingeniero de Planta,6,Nucleo SA
11.958224,-1.2254754,8.85805,"Especialista en Hidrología, Drenaje y Estructuras",11,Autónomo
-3.8076549,4.578474,-8.249414,Remuneration Committee (Chairman),4,Consulcad Ingeniería SRL
0.49408904,14.811331,4.0037813,xxxxxxx,17,Banco Ganadero S.A.
-10.689498,-1.1657484,-1.8835558,"Senior Software Engineer, CTO",7,Fulcrum Analytics
-15.016563,3.5626352,-11.68034,Marketing Manager,16,Embol S.A.
9.864471,9.540351,1.9079096,Secretari tècnic,13,Digicorp Ltda
2.2194676,13.668769,2.6397831,Onwer,17,Captura Consulting
8.644259,6.8002977,0.89285606,OPERADOR CONTABLE,13,PIL Andina S.A.
21.739874,4.2395716,1.2291914,GERENTE TÉCNICO,0,EAE Business School
4.7955003,3.300706,-3.9789243,Spanish Teacher,11,Itacamba Cemento S.A.
-3.1421869,3.7248228,1.0697213,Bartender,7,IBM
7.329853,-8.4689865,-5.1628284,Superintendente de Unidad de Negocio (Cemento),14,SOLENER
14.57046,3.8531303,6.6351113,Reclutamiento y Selección,0,NIBOL LTDA
-2.5327563,-2.2935774,-12.579374,General Manager,4,MORE - Laboratório Colaborativo Montanhas de Investigação
11.036637,-13.747128,-6.850117,Gerente Administrativo,14,Docente en la U.M.R.P.S.F.X.CH.
2.7056777,0.15911576,9.018609,Líder de Desarrollo de Software,11,Boehringer Ingelheim
-16.167078,1.4909378,11.291105,Data Engineer at Facebook,5,Ecebol
15.26471,5.588608,-10.939397,Gerente General,10,Dataiku
8.644259,6.8002977,0.89285606,Operador Contable,13,Ericsson
10.467593,-6.30599,5.3049455,Jefe de Planificación y Sistemas de Gestión,6,Actualisap Consultores Bolivia S.A. | SAP GOLD PARTNER
5.3335223,9.874313,6.6621313,Ventas,10,7abocreative
-8.068693,9.154823,-2.1306431,Senior Manager Integration Architecture,17,Universal Industrial y Construccion
15.468022,11.587809,-1.3894231,Gerente,10,Noma Collective
0.43107668,2.1514652,-11.861851,Director general,4,PCI Infosolution Pvt Ltd
8.643937,3.691538,2.8331163,Medico Cardiologo Intervencionista,11,HIBU Py
12.913467,6.165427,3.3041902,Coordinador Comercial - Región Sur LATAM,0,Samsung Engineering
2.648108,-10.314609,4.806301,Ing. de Sistemas (Desarrollador de Software),3,PROAGRO
-9.52224,5.849614,1.3670273,Senior Technical Recruiter,2,FANCESA
0.03845893,-1.4136732,-9.026851,Superintendente general,3,Laboratorios IFA S.A.
9.355481,8.210077,-3.0062547,PROYECTOS,13,Jalasoft
2.7811484,6.040241,-2.5197697,Representante Legal,4,TRUEXTEND
4.438911,8.45747,-0.6701761,Enc. Aut.,13,Transpetrol Sur SRL
13.117983,6.022303,3.2116337,"Coordinador Capital Humano Bolivia, Uruguay y Paraguay",0,Propia
1.6426969,2.834763,-4.4683003,"Country Leader Bolivia, Local Security Officer",4,Independiente
-19.01299,5.498175,1.7036202,Sr. Software Developer,15,Utepsa
-2.4702518,-8.173505,-4.3468585,Profesional Programador,14,Pago al Paso
-20.205643,4.136683,-1.3062449,Senior Software Developer,15,Cementos ALION
21.838629,-1.9068354,1.5703695,Jefe de SGI y Transporte,18,BusinessAnalytics
-9.51225,13.016848,4.963773,.NET Backend Developer ,17,Gobierno Autónomo Municipal de Porongo
-11.809484,10.535996,5.1100917,JDEdwards Developer,2,Freelance
12.504852,0.41365743,10.395059,Analista de Control de Gestión ,11,Alcaldía de Warnes
15.240205,6.060152,-10.902664,Gerente General,10,Sociedad Boliviana de Cemento S.A. (SOBOCE)
15.240205,6.060152,-10.902664,GERENTE GENERAL,10,Code Fabric
-0.66299057,-6.5755067,-2.1961555,Programador,3,Banco Mercantil Santa Cruz S.A.
13.01441,3.3775122,5.182052,Jefe de Seguridad Integral y Medio Ambiente (Seguridad Patrimonial y SSMA),0,Indra
-8.196386,-6.793315,-12.679942,Director,8,Sofía Ltda. 
6.317616,6.0511346,-1.0457178,Secretaria,13,Termap S.A.
19.158266,2.3640687,-0.015149152,Parcialmente jubilado,0,Procter & Gamble
21.894909,-5.574433,4.741497,Jefe de operaciones,18,Yanbal
-9.227278,14.0740795,-6.980628,marketing,4,CERAMICA GLADYMAR S.A.
7.356939,9.501887,2.2662108,Encargada SPA,13,Laboratorios Ifa S.A.
-6.9231286,11.534236,2.0958328,PROJECT MANAGER - LTSA PROGRAMS,17,Tigo Paraguay
-15.150029,3.1241608,3.484008,Cloud Engineer,15,Capgemini Engineering
-17.58372,3.7803535,3.2135742,Software Architect Engineer,15,Función Digital
-8.381236,8.056641,2.9261808,Community Developer for Latam,2,HP Medical Bolivia
14.553478,-1.5676672,-9.708888,Docente,6,Tigo Bolivia
